"Name","Rating","Rating Deviation","Volatility"
"pyr0",1227.70953123,1039.99127607,0.0599964400607
"b17",1689.54794537,996.899617753,0.0600050213237
"dv8",1481.92953793,984.955848505,0.0599971038162
"a7.2rabidfingers",1495.2260976,885.44648859,0.0599987190807
"Wasted",1359.39011405,488.969136303,0.0600019409775
"Goblin",1320.16153812,521.510484972,0.0599986580979
"b11.2noodle",1288.1242739,899.679685083,0.0600010795976
"ryejew",2396.92076114,780.894301157,0.0599940589356
"B-Ryan",1684.25064316,537.765363159,0.0599996984643
"Demoraler",1412.41116557,744.056106989,0.0599958368936
"pfl",1211.86640099,1125.40918963,0.0599998354907
"burbatorunpaid",1172.19560324,1033.74420616,0.060003058896
"AU",1662.65223537,733.570112629,0.0599947142952
"Korvus",1270.71882816,660.447891817,0.0599942295955
"twoshadez",1804.83050853,1011.2867422,0.0599972466296
"dvg",1477.96669703,1033.33983491,0.059999629248
"dinkus",1188.66790697,1066.90905012,0.0599997600601
"beverage",1234.79027638,1113.07913804,0.0599963993379
"dirtboyluigimastertae",1650.53408091,876.754831743,0.0599967681226
"noon",1443.8143222,905.464225171,0.0599855262473
"timberly",1337.68910502,1021.39778739,0.06
"herefortimofey",1284.37933373,907.291390606,0.0599983343569
"turnup_xd",1422.94618168,997.045394684,0.0599979494828
"jugglemarth",1958.36599079,977.970978723,0.0600036579789
"kliner",1245.47485479,1102.77587227,0.0600010167247
"Luxy",1954.03266258,330.058623286,0.0599724004412
"FALF",1201.10555869,315.906626331,0.0599993023187
"CPW",1308.40041166,544.838225204,0.0599983599199
"Jammr",1331.59650143,537.940984871,0.0600058720265
"danklouie",1964.33895928,970.484591134,0.0599968632578
"highfive",1280.37885711,1017.05247383,0.0599990465045
"seno",1792.23046194,802.850124111,0.0599997154987
"dretoadster",1821.09882141,840.154783437,0.0599937487946
"Double D",1169.41641682,330.176306961,0.0599968275203
"modmod",1294.04165855,926.541975925,0.0599985150802
"migs",1183.59561,993.776534869,0.0599974242697
"Parzival",1720.05533954,249.396412096,0.0600146425807
"rx-78",1580.30673828,963.264391145,0.059996544132
"superbagel",887.823296318,328.285922581,0.0599915319234
"tequila",1572.76914,901.269418764,0.0599817648479
"phlops",970.609744187,626.972078771,0.059991720857
"Cholo Steve",1268.3619907,714.676470201,0.0599922769052
"g1",1134.95942494,927.787930747,0.0600005475497
"rx78",1600.23532904,913.21927291,0.0599970373421
"MasterJRoll",1636.31861553,729.588349434,0.0599963502171
"a4.2game",1284.25753798,901.717505734,0.0599983346128
"duffy",1521.96822138,994.200116843,0.0599985318134
"generalrainbow",1337.68910502,803.916422188,0.06
"Spy",1802.28781053,437.647169196,0.0599993124638
"Maxo the Midge",1563.62980368,398.340862982,0.0599945406487
"Pope",1420.28707007,469.455366098,0.0599974657982
"kinglewy",1417.07882832,822.868940205,0.0599995622412
"knight",1176.88275293,799.395048511,0.0599849157069
"roki",2175.78002656,305.755803302,0.059968220131
"a14.1iron",1468.75580805,878.298770509,0.0599984282448
"roku",1314.50709089,1109.81671447,0.0599979718478
"skigh14.1",1531.94344753,852.50938796,0.0599990773765
"2Shadez",1304.54665671,197.110329005,0.0599812741872
"rach",1066.19243981,932.042532456,0.0599951196716
"JoeBigs",1768.88109511,350.999758941,0.0599888443277
"westballzdeepc.squid",1948.28316388,871.197239583,0.0599968475634
"jump",1378.04528325,1060.69388721,0.0599977868934
"PupuDoodoo",1601.71243793,256.550604331,0.0600002198025
"hikaritenchi",1167.12780497,749.110320267,0.0599938740787
"[MSC]",1318.80085829,468.687437415,0.0599985181827
"Pops",1769.14068354,348.693771082,0.0600003125339
"Boyd",2359.1261879,248.812225124,0.0600006968192
"jtms",1409.13686551,819.245137965,0.0599978146136
"Cujo",1260.67404409,605.946026663,0.0599939335365
"masterjroll",1326.11007636,887.613420624,0.059999917863
"Ambition",1887.89831675,757.797805088,0.0599974770564
"masonyason",1351.15936087,975.171575142,0.0599980864996
"Clam",1620.67074214,396.330532568,0.0599982062567
"badhorse",1594.64838998,894.476277259,0.059983413978
"ryejewi4n",1703.07678944,876.315498857,0.059997567046
"jopps",1532.47026256,1103.60340897,0.0599960202307
"pennysalem",1927.31127992,827.99104323,0.0599986282738
"m.a.c.",1484.11061973,1051.16017865,0.0599784588537
"2shadezrussell",1787.46868532,873.607519026,0.0599977206574
"Energy",1377.47375516,491.783779694,0.0599982745497
"b6.2garzal",1284.37933373,901.525802877,0.0599983343569
"TrailMix",1289.7187599,603.631181251,0.0599965082528
"PoopiePete420",1245.47140272,703.985625338,0.0599961118824
"Tsundere",1400.24962947,545.126892236,0.0599992748852
"anther15.1",1801.99281167,844.644249108,0.0599964707002
"mules7.1",1580.27768345,852.875442497,0.059997639596
"mustachiomules",1286.36588828,860.250604609,0.0599983016304
"moosebeatalan",1971.34288267,943.93768294,0.0600011795603
"E-N",1452.69721566,405.699048417,0.0599936407724
"a7.1ginger",1938.23200205,867.337953512,0.0599971233843
"Moon Man",1522.17519926,466.463826962,0.0600132638866
"ransora",1061.44510538,813.479821811,0.0599949976036
"Pyr0",1596.0289754,414.181856225,0.0600019402821
"duck",3181.64737347,774.187577349,0.06000045099
"Decaf",2108.80456881,291.526168255,0.0600041724
"NateT",1195.07282728,748.787635445,0.059996133463
"HummusLover69",1328.65670276,397.568424743,0.0599983365432
"Papa",1679.15119019,268.971469621,0.0600013347574
"rcspriter",1359.2343851,850.948036606,0.0599995084849
"Wonov",1379.38305924,379.773874855,0.0599998703845
"cho",1528.21068516,829.585804927,0.060012497795
"CocoThunder",837.07365763,415.457883627,0.0600008354074
"nexi",1447.28937411,801.586814746,0.0599973661147
"a11.1dre",1604.1302294,874.460288407,0.0599989058609
"fendricklamarhoneybaked",1839.96840495,870.790389473,0.059995510155
"beeks",1370.32672449,1018.58271587,0.0599993275187
"BickTrip",1530.95929025,390.92114127,0.0600011965861
"hobo1104",1320.41785208,557.406479126,0.0599980075236
"doanuts",1371.58098171,915.550290699,0.0599984052108
"LilDoozie",1077.84657108,426.245219923,0.0600013952383
"deepseasquid3.2",1412.0445196,858.888796434,0.0599972774351
"Gum",1421.83960926,658.727263389,0.060005375235
"Bad Horse",1376.03774082,502.05476485,0.0599987531493
"trail",2759.82207253,775.211951862,0.060009083074
"train",2202.57911391,774.710528653,0.0599857634119
"b13.1will",1601.28738351,870.965659883,0.0599980485266
"cam13.2",1498.93548405,852.053255979,0.0599987205871
"jono10.1",1575.16688988,852.736899672,0.059997752121
"Ez Money",1311.6430291,372.282043187,0.0599985072862
"_Boots",957.461023089,256.689193596,0.0600033504122
"blackpit",1528.32588288,820.096834691,0.0599990079848
"a7.1will",1649.7302351,883.557991723,0.059997200481
"twitch.tv/mars_smash",1540.1816025,945.343209505,0.0599965644942
"drill",750.646549625,487.470170255,0.0599894444486
"NTF",1296.44008011,289.432888297,0.0599967818731
"yokorutanosamacha",1565.79640281,955.554369645,0.0599969487146
"conchordzpapachub",1515.46707302,867.491962877,0.0599973658752
"sudo",1712.63830939,429.097721374,0.0600003080058
"bend",1337.68910502,1021.29141747,0.06
"[a]rmada1.1",2199.25895708,843.707814185,0.0599969694918
"supermingeefan",1171.68236904,1091.64773602,0.0599976601675
"sidft",1040.83231245,496.478576693,0.0599997398723
"thebronskneecap",1697.51992338,886.129795308,0.0599952915696
"b17.2envy",1269.74143069,913.070549846,0.0600015532461
"Gorx",1514.67163452,276.944888636,0.0599902473772
"mb-smashhellsing",1999.51709678,838.073928973,0.0599978246786
"Raqqi",954.953631937,504.781093542,0.0600010470488
"mtaaank",1938.26744541,1033.53355136,0.0600070027305
"laserpantssavitageezer",1283.04943308,860.288953878,0.0599983370665
"aaronkaa",1245.18348828,1111.3991631,0.0599990505108
"Gahtzu",2737.3110395,277.77660878,0.060009105944
"sin",1392.18476897,1100.67012338,0.0599982415731
"b14.1skigh",1918.81370068,873.202727091,0.0599973428613
"KappaKeaton",1156.65918397,751.698538358,0.0599963961907
"Q",1322.90938599,708.769677459,0.0599965700245
"cheesesauz",1371.46427843,796.411449111,0.0599968826739
"npv",1643.13266159,943.041539404,0.0599939063887
"yogibackair",2060.72794093,992.965710163,0.0599811167269
"B0XTOP",1101.80372331,220.394318288,0.0599977416596
"Hammer",1856.29724728,421.644703957,0.0599975508677
"nuggzbdubs",1393.1538507,887.312795586,0.0599989324456
"Mapalo",1350.34540138,562.840881201,0.0599979230342
"Boated",1716.19840883,254.600233859,0.0599982126954
"Knubs.",877.086659281,421.926333602,0.0600010352307
"Starner",1156.20873165,555.058095874,0.0600009732698
"a14.2mordicon",1447.17714899,887.895269898,0.0600000786391
"makvg",1433.5867363,1119.89740582,0.0599964406344
"Jellocube",1219.51745333,338.149492423,0.0599976882358
"g00b",1259.72390317,927.630858744,0.0599998196255
"pawpaw",1337.68910502,1020.81261566,0.06
"Vaatu",1539.90297107,271.245291214,0.0599853609884
"charblaze",1165.06911603,1061.5846199,0.0599976002407
"Never-Melt Ice",1115.32414785,611.139680393,0.0599947709776
"MajinJoseph",1875.50178091,308.049822353,0.0599937134194
"russell2shadez",1693.66978929,864.352164844,0.0599960908548
"beachginger",2003.23375257,869.397825633,0.0599964525451
"dad",1850.87553416,872.46899789,0.0599962031315
"thatonerandompersonwhocantwavedash",1427.84766983,862.612273751,0.0599988548999
"Ozone",1374.96301239,326.577517663,0.0599976976468
"GMAN",1588.48704705,311.783059522,0.0599942448477
"nonner",1315.9467006,1039.76479953,0.0599980100906
"sploof",1178.24534231,1058.95371469,0.0600014350067
"Adam",1197.15914146,664.590288965,0.0599962679637
"ambition",2065.44731499,895.443659257,0.0600042032171
"The Ram",1020.89400627,483.271658795,0.0600027730316
"Dable",1244.30268602,544.991926196,0.0600016617666
"tran",2188.82289818,777.780618126,0.0599945058464
"l7",1779.51653341,790.309685422,0.0599990949162
"mars.",1410.43250336,854.34439594,0.0599979283508
"rapatap",2171.03277931,923.573361375,0.0599918586427
"eclick",1370.60083358,1005.92787904,0.0599989076662
"drama-sama",1289.20569307,1068.51305589,0.0599948237899
"illy",1411.75136413,1108.20074723,0.0599969921089
"bdubs",1878.77241127,929.894857201,0.0599957746863
"Goonsquad",1539.23845855,239.277139515,0.0599851094654
"jecht",1715.74218252,927.307756664,0.0599960558387
"whitex6",1469.61844724,1102.33570717,0.0599975027262
"Pataflafla",1654.8386399,662.024333306,0.059995610792
"seniorf",2042.53182107,1106.66564243,0.0600006953608
"Hordfest",1362.53721443,710.528780602,0.0599975895935
"ginger4.1",1721.59287202,848.082971046,0.0599969243256
"Sacredtwin",1166.5758688,276.729427643,0.0600095606082
"FluffySheep",1387.61989229,660.044895943,0.0599948733375
"rabidfingers2.2",1283.59171266,867.735266554,0.0599983360397
"mr.whitekakarot",1414.06128099,851.5012618,0.0599983374633
"Roxas",1312.66659023,735.988569705,0.0599970905326
"cyoonit3.2",1249.52655307,868.913121175,0.059999096779
"shadowolf8221",1423.33709825,863.930814855,0.0599990297183
"math",1643.59796913,781.71526364,0.0599562360469
"Kenpachi",1271.64127862,265.751266001,0.0599916386845
"Walterlew",1144.79654638,296.382726194,0.0600017622086
"meech",1298.75621746,1111.45316812,0.0599986869794
"honeybaked",1573.25967841,873.722519235,0.0599986344889
"NCR0",1540.76860475,374.442998275,0.0599999473723
"Namaste",1285.6636342,414.5010417,0.0599994729468
"mingeemygloriousgodwho3-0'dme",1909.21152261,998.10458193,0.0600072432221
"gumbdubz",1466.55153501,846.638664992,0.059996660145
"Damian Tyson",1359.86291448,234.476639333,0.0600074659757
"fendricklamar",1685.04607938,792.88135946,0.0599940424898
"Led Free",1015.52594084,276.943382533,0.0599840553494
"Hamer",1368.33976179,476.276941204,0.0599933156171
"originalbear",1509.71595805,986.937263908,0.0599968919709
"skraaaa",1505.36514747,812.685840914,0.0599990486525
"nnooobbgames",1371.8685461,890.139645315,0.0599972401262
"Mr. Fahrenheit",1428.93920804,468.579413344,0.0599984068408
"1342",1512.30655828,1009.36616058,0.0599985615538
"fizzle16.1",1848.3898087,845.08308077,0.0599975004286
"NaChloride",1535.51298836,649.124380416,0.059996135367
"kLUB",2115.64711843,677.397490919,0.0599967791785
"Big Brother",1321.15238181,377.428527791,0.0599978057471
"blueranger",1126.73097234,973.388837082,0.0599969079827
"Stringbean",1910.19450009,289.052373234,0.0599963806065
"ggltraplordgamero",1827.60843656,820.910456181,0.0599982919815
"The Royal Royce",1297.26904903,638.814303519,0.0599961843452
"RottenYogurt",1229.955581,500.874054745,0.0599936686526
"Plat",2024.4176821,256.431710456,0.0600030029062
"a11.1fendricklamar",1471.81826806,888.99057997,0.0599971121671
"teamnick",1642.88762401,921.061436286,0.0600120362856
"nexic9.2",1450.15735905,859.55413644,0.0599990639002
"a3.2dad",1406.69849267,880.473749644,0.0599973282476
"lastchanceganon",1455.39413418,997.627409867,0.0599975385793
"tabski",1510.83228274,919.042769294,0.0599977827956
"BRANDO",1702.23732904,410.034711069,0.0599962164554
"mejonat",1050.20000096,288.945938341,0.0600003382883
"Sasquatch",1687.51024797,406.070020517,0.0599904358386
"beachmoose",2018.64361535,856.578828985,0.0599958064758
"Ladies",1202.65793498,653.758987953,0.0599959960497
"dcyoungfly",1733.38680699,918.66617439,0.0599956268252
"ferriswheel",1734.03135163,900.065704542,0.060005046014
"mobius",1274.11676289,909.651454919,0.0600008710271
"Duck",2704.72828289,256.775406884,0.0600128124375
"Greasy",1509.34319224,746.583508952,0.0599965372479
"shinsuyavi",1375.33872121,788.51087381,0.0599931733697
"LEMON",1093.90083401,424.485254248,0.0599968944206
"toppomperpopopop",1463.02786417,932.719196897,0.0600000160344
"Paz",1781.80013701,235.449245324,0.0599985948431
"hellsing",2456.21627952,769.68994436,0.0599926271081
"rooktionary",2081.84454416,871.199439704,0.0600056613737
"DocT",1404.62331445,453.419138215,0.0599973669657
"Xeno",1373.75546079,335.93227687,0.0599985406243
"Brum",1315.89941288,386.729350227,0.059996808988
"alfonso",1428.9479922,1122.2042687,0.0599969961399
"faux",1180.27958307,762.548578125,0.0599955225563
"concussedbeach",1817.85870565,1032.22292284,0.0600060316208
"tacogrande96",1284.18033651,930.280474016,0.0600000285819
"jakeolantern",1256.93751011,935.714029731,0.0599988221324
"MarbleBlaster",855.03432333,453.157380195,0.0599915341796
"CrustL0rd",1447.66797089,522.398464388,0.059994567935
"Barcode",1195.53343532,436.069332223,0.0599973277521
"scred",1229.69287104,1022.78336209,0.0600025533035
"kd",2263.93686261,803.606895453,0.0600015462654
"snakeye",1477.93921171,979.170133234,0.0599970782964
"mit",1263.91463852,1131.53191231,0.0599990841979
"SuperDong",1297.70138352,587.732702656,0.059991983904
"GrantBaeris",1386.40739869,647.068259,0.0599952683201
"DarkLouis",2034.88264107,662.880747513,0.059999223032
"RX78",1156.02421345,723.018855274,0.0599962124939
"POOB",1504.27636494,490.78013284,0.0599997233242
"kalamazhu",3004.53593349,772.581928301,0.0599962642675
"aceidiot",1143.07902969,1047.42301718,0.0599965916531
"preacher258",1268.17721937,831.93742338,0.0599971843112
"villagemascot",1611.32362669,909.901437129,0.0599990418195
"beets",1021.09329853,435.463114444,0.0600011911684
"masterjrollmetlefire",1574.26823264,863.902246139,0.0599958378075
"Ryuk",1241.88973069,649.383892075,0.0599933656878
"indy",1303.86681614,921.794096446,0.0599898888667
"tinytinklecuteguy",1301.55515131,999.100007176,0.0600003533813
"ctrlaltdefeat",2064.40949372,405.473440895,0.0599958025997
"majinjoseph",1845.14829922,1097.01770574,0.0599921973664
"ckx",1636.46986963,395.532765614,0.0599951945265
"Redskull",1380.92787831,723.132855181,0.0599972556397
"Sheep",2244.7123525,266.097977451,0.059985590738
"stove",1430.98198287,1075.48474044,0.059999686655
"ju4n",2450.89172685,811.131059501,0.0599989213273
"Anther",2608.39046787,297.864568701,0.0600035446161
"fear",1389.79012678,925.182088093,0.0599982784213
"mice",1306.03340749,786.847828952,0.0599981944101
"Math",1975.5526936,472.438529274,0.0599964136924
"ju4ntheoak",1858.26650723,837.745232144,0.0599974559331
"envy",1216.58854692,988.040652688,0.0599983999291
"heavyrock",1592.17364919,955.588745025,0.0599985475906
"coupkey",1744.7136214,804.639667818,0.0600017933977
"ThatOneGuy",1371.45209573,497.108639379,0.0599953809148
"jar",1323.79219184,916.208725033,0.0599978466526
"bicuriousgeorge",1465.87916142,563.206085165,0.0599980935763
"Psy",1589.76328493,442.362652489,0.0599998204583
"Wham!",1040.48436409,345.316053438,0.0600012491925
"Shum",1480.80363843,468.534224888,0.059997740914
"wonderroy",1238.21928653,969.643719252,0.0600008229969
"Magic Mike",1094.40304473,697.321229835,0.0599931556664
"Shanondorf",598.675879974,518.108644288,0.0599954313386
"999",2225.94322407,206.568120416,0.059979641197
"Jackie",1747.79950924,310.932230784,0.0599791119378
"blarg",1337.68910502,1021.07864438,0.06
"b2.1vwins",2102.91170137,866.854932682,0.0599973059259
"Pillars",1631.41188213,593.990460672,0.0599910389876
"dadnecrojoe",1415.17234619,887.815442481,0.0600001921715
"Na5ty",1266.67674991,372.149525267,0.0599972548016
"turkishdeli",1624.13972315,1042.60505218,0.0599987030458
"toramaiko",1216.4821485,861.167092604,0.0599995825201
"eggsinthebasket",1543.52418245,797.187875316,0.0599973098019
"Jopps",1755.78921332,299.509195637,0.0599983818939
"icmywings",1324.44662138,973.058149372,0.0599981738203
"itstospicy",1375.41400652,1100.28323978,0.0599987460944
"Chaotropic",1758.93394164,481.628373147,0.0600006299722
"kibs",1616.37131379,834.090110241,0.059995585422
"jwinks",1431.22639569,924.491348234,0.0599989241966
"sho",1530.62659914,955.687995247,0.0599992136997
"alexkisil",1645.16850958,1046.7511427,0.0599972530782
"shady3.1",1920.16346178,842.341145199,0.0599967308627
"Zol",1631.22842189,649.290988416,0.0600089612727
"SaxophoneofTime",1317.47976258,756.226581948,0.0599962648097
"Turkish Delight",1053.3954052,376.959345455,0.0599922265448
"ketabud",1296.40920462,811.136527779,0.0599968214379
"ruemaster",1429.02975604,988.611995253,0.059999795098
"masterofanxiety",1535.0357971,802.416091624,0.0599987473508
"Bhop",1393.64156036,388.082705131,0.0599988606212
"Scrub",1280.664063,516.530357034,0.0599984481108
"luu",1819.81971162,1047.38556544,0.0599897748737
"cholosteve",1695.54945225,904.925697033,0.0599997922972
"identitycrisis",2143.80390992,768.89805013,0.0599925654722
"Morsecode762",2079.79822776,182.836182189,0.0599966025247
"dr.turnipmaelstrombogle",1438.83736785,851.46488926,0.0599980979865
"Banardo",1337.03503211,539.988773758,0.0599970861777
"xxbowserproxx",1455.99265192,924.641681743,0.0599976947042
"JWinks",1860.28437317,567.933553064,0.0599910494278
"Kudos",1643.70085178,532.083430197,0.0599937035855
"exal",1551.51496065,1123.30233322,0.0599965362656
"MonkBard",1047.82279388,276.83929132,0.0600034914116
"Scoops™",1110.74716504,568.016401344,0.0599885671585
"theytahxtrooper",1409.73248705,851.015924333,0.0599975494988
"Queue",868.197632267,467.425251445,0.0599977961396
"BEEL",1399.43793302,598.857170508,0.0599946662572
"joka",1737.90155902,914.066530916,0.0599057806631
"eta",963.480834439,806.185674067,0.0599958780254
"primethyme",1364.59125342,1005.80929803,0.0599992417104
"Axis",1403.81724568,399.133963134,0.0599987710208
"comment",1420.83591953,1048.54576248,0.0599977921953
"ravedave",1628.60807078,349.054378843,0.0600041006957
"theoak16.1",1580.43740451,847.553243079,0.0599973059585
"fuccboisupreme(jono)",1657.53839041,852.821252298,0.0599978651437
".Ðempt",2145.80364356,260.486914235,0.060000057787
"Freky",1448.49224424,466.944603223,0.0600010820505
"dymg",1517.10705227,1116.78150871,0.0600000535488
"sheebz",1339.59144257,844.577734867,0.0599989576802
"Holiday",1900.56271258,283.363924406,0.059992543144
"Xtrooper",1746.47807066,318.248700084,0.0600015892694
"thizzdance",1382.02452399,994.120319055,0.0599990085744
"saro",1692.54317399,794.743403078,0.0599982430362
"brdwthacgr",1568.96516678,937.100417984,0.0599989409061
"mathematics",1690.40782383,910.370841519,0.0599997025189
"pataflafla",1443.93767764,1018.50880564,0.0599980662687
"frat$tar69",1646.74651366,1022.62857745,0.0599979275021
"improve_",1300.44674881,945.289922326,0.0599984007901
"juggles",2178.657845,950.079186295,0.0599909423701
"DMR",1621.60843998,325.626781427,0.0599972471524
"Dollar Bill",1139.27922326,454.447285338,0.0600007084319
"quang.",1587.03339459,851.757013557,0.0599978879559
"Ferriswheel",2011.30994556,237.888409165,0.0600008794517
"honeybaked12.1",1526.17020721,854.428097274,0.060000729265
"UrBoyGraham",1876.71732304,513.490532463,0.0599970097667
"jynxx",1273.35344711,924.618999093,0.0599984548349
"ironrawrmonster",1723.22287041,873.927733792,0.0599962393116
"chals",1185.2453178,455.930711155,0.0599974294318
"Yono",1999.89352205,562.037098361,0.0599995169278
"b10.2jono",1423.13736996,881.79258253,0.0599972939694
"Slyben",1340.46543641,293.647218296,0.0599974865876
"au",1420.19667992,842.050089694,0.0599988091177
"Starlight",1692.8767201,358.659888641,0.0599956300677
"a5.2kuyashi",1383.35807976,914.656675072,0.059999192031
"lepotatochip",1066.42529098,1110.24761598,0.0599986493623
"2stop",1643.30518925,941.028049064,0.0599943716011
"b.delascasas",2084.31242415,1004.61498024,0.0600019506769
"ELIS",1283.63605321,368.64872549,0.0599990172476
"Jerry",2035.43727602,424.446330803,0.0600018921173
"Beach",2337.20461981,271.144075875,0.0600079082548
"Jorb",1009.97130655,531.699723691,0.0600018040495
"b12.1soul",1751.2025447,868.045996524,0.0599981227701
"s2j",1912.9982244,999.191984493,0.0599791051547
"Tsuinami",1442.65743579,422.610007868,0.0599989726726
"401k",1637.84080844,511.955748008,0.0599898730079
"Bean",1317.26506884,366.904835895,0.0599977548717
"Plumbus",1342.81978585,310.142719152,0.059998820002
"roxas",1220.82063824,984.958667555,0.059997108628
"RedxHood",1352.28652986,713.109497936,0.0599961924607
"secondcity",1514.30415662,921.640121562,0.0599966548331
"wd40",1673.51836554,913.78507115,0.0599987816637
"r2d10",1704.94023553,959.479144621,0.0599966471214
"TacoTuesday",1194.16534748,448.102836381,0.0600001050748
"cholostevenecrojoe",1213.8394385,861.618534391,0.059999592263
"JU4N",1014.09929192,317.153812817,0.0599868745349
"b7.2criphood",1251.14838889,902.349917325,0.0599990950946
"nnooobb",1291.67578271,972.719911848,0.0599999108997
"Heavyrock",1389.95622332,520.07869513,0.0599973737927
"younghotebony",1595.60446753,929.342597006,0.0599965672871
"Cal",2431.46457693,257.133930315,0.0600006013081
"BCN",1815.67571054,492.86417737,0.059994661443
"BJ",1312.23568723,538.841335307,0.0599994315843
"ybro",1449.15436979,346.414175246,0.0599985149083
"F1ZZY",1285.42395453,455.326424711,0.0599983322288
"paul",1525.73775944,1127.79921559,0.0599992765193
"Keff",1833.06207299,265.103185602,0.0599975295198
"b4.1moose",1838.83568555,868.031854549,0.0599976782859
"discofunk",1383.84674552,1030.43469056,0.0599988281917
"Mr. Sir",1445.63454064,751.116496861,0.0599954805371
"Fan",1271.37533521,378.658141444,0.0600006059343
"Plasma193",1422.56478411,598.803438897,0.0600015208916
"bye19",827.188337691,831.550019158,0.0599974902265
"bye16",982.852492782,813.539670915,0.059997459079
"bye17",589.155319678,820.111305685,0.0600014565667
"Jabloinks",1214.50986051,433.932915909,0.0599991750388
"bye15",1055.9711742,811.876929118,0.0599918130447
"bye12",939.378970438,812.861832829,0.0599972077547
"bye13",917.626916611,813.623050875,0.05999668427
"bye10",831.258475664,809.944252672,0.0599965557305
"bye11",878.421577304,803.262636129,0.0599928730843
"dai-",1623.10930037,956.445482531,0.0599957362168
"Exponential",1387.08708322,717.070463389,0.0599960255614
"supadragonyoshisam",1672.39972936,845.139287655,0.0599963535814
"Joka",2037.0179996,238.244459288,0.0599981241383
"source2",1304.08061445,923.211202342,0.0599974057221
"NewGen",1225.98865222,491.490903958,0.059992340125
"JEPR",1642.34690701,259.678365472,0.0599954074054
"Garzal",1480.86102103,491.21590331,0.0599986956058
"istarigoonsquad",1593.50122209,876.624903624,0.059996482033
"fatz",1636.84021552,1039.26171412,0.060000953994
"n0ne",2674.88602527,368.687317325,0.0600073945749
"w.a.i",1454.02941744,1126.24578635,0.0599994528567
"criphood",1676.84039758,879.498836606,0.0599948211448
"freeswat",1349.30700372,288.039018307,0.0599984950762
"Jasper",1197.59014632,336.962830678,0.0600064428253
"surf's up. hail satan.",1763.85706487,320.604994862,0.0599984676105
"Beckett",1416.31806147,311.040896471,0.0599969527807
"shef",1555.95529984,1012.10691798,0.0599996912371
"skraaaaa",1366.79180869,884.984070398,0.0599988559537
"nja",2085.47836991,769.239500642,0.0600025848862
"jlp",1375.0245788,1056.93066236,0.059996447417
"a4.2duel",1442.41348385,880.99413391,0.0599991951452
"a13.1malo",1362.88834116,880.164043145,0.0599984134778
"shadowkaiba420",1554.27874728,1077.66526003,0.059997262772
"Quil",864.672840186,305.425538024,0.0600030541744
"peter",1363.95565441,1026.10444854,0.0599970306335
"joji",1292.83763369,972.962274459,0.0599983244058
"a6.2jwinks",1344.43474725,909.38815027,0.0599996786594
"psybmeri",1253.47148963,862.07359984,0.059999008128
"lonefire",1606.30987654,1058.62155411,0.0599911297037
"chentai",1791.62766797,424.347792287,0.0599994055496
"D_Lidz",1602.4432494,304.207759924,0.0600049520078
"armadabeach",2150.77181918,837.761435202,0.0599977498532
"b8.2poopkey",1455.55944267,894.253686861,0.0599989353319
"Silverwind",1389.3303565,406.903618908,0.0599976384504
"MakVG",1066.83432515,302.141162496,0.0599978112407
"stifgoonsquad",1648.50659424,860.471768407,0.0599978198508
"CornCobKing",1266.45986727,582.498995407,0.0600015702694
"Aminimouse",1478.26745201,475.60121512,0.05999858658
"b14.2goonsquad",1534.27865114,874.186083727,0.0599976694555
"Scoot",1819.52570831,375.313094136,0.0599891574624
"ruffian2ndwind",1513.27299093,856.103955298,0.0599987482931
"exnay",1284.96773802,351.165170949,0.059999963412
"Quien?",1244.24758734,365.960295249,0.0599991308336
"justin",1697.51459975,920.88371092,0.0599979935982
"Party Poison",983.085497583,301.44586837,0.0600053933173
"LXIX",1613.37368166,231.712475555,0.0600041736629
"slayer",2371.56732236,1036.98509898,0.0600028335503
"zashi",1603.87600052,431.105308097,0.0599952940282
"MacDeezi",1312.78581053,536.329164207,0.0599988992585
"h2",2000.2571532,389.259237756,0.0599767962668
"Cmurda",1340.31359358,530.319943277,0.0599950350978
"psythr",1478.31931718,783.361472035,0.0599868964974
"SquidKid",1052.14968656,419.933148494,0.059998214028
"hamitatforhuhamity",1316.16931521,1125.75231219,0.0599981014418
"Ron Diesel",915.571608321,619.427123468,0.0599924980653
"rygon",1146.31002992,1056.53002012,0.0600016150753
"Sasha",1820.93460717,411.376867492,0.0599943646358
"lluerbmet",1480.36218294,748.299468515,0.0599963630327
"Luu",1898.53228189,455.909234479,0.0599947263875
"Smalls",1409.43045183,351.231655068,0.05999855364
"jok3r",1383.74649608,942.793957896,0.0599991604994
"Prinnt",1378.48628123,560.922584966,0.0599990859739
"mo-is-not-gay",1678.94569745,980.824646878,0.0599960765068
"rottenyogurt",1481.47394557,929.975738109,0.0599993147022
"a8.2napkin",1393.98399657,893.98692083,0.0599991131014
"Dover",838.763922978,264.722902421,0.0599935464305
"ggli4n10.2",1411.70323546,859.343435261,0.0599972741842
"ollux",1412.30644897,305.933290634,0.0599983157533
"Azzu",1898.78890356,450.089105921,0.0600006860273
"Isosceles",1285.3603871,571.857076475,0.0599983322248
"nexicnutsack",1554.74998075,881.11203564,0.0599983476829
"dsmith321",1613.92070184,969.071822882,0.0599984879569
"Toronto Joe",1268.95605417,314.615763692,0.0599993823674
"fearlesstilt",1586.84463392,845.301390345,0.0599989496439
"uguize",1282.10361398,1040.62109601,0.0599940099004
"Tem",1758.50970807,710.136398486,0.0599991384388
